src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,10
0,13
0,16
0,18
0,22
0,25
0,30
0,31
0,35
0,37
0,38
0,57
0,67
0,80
0,94
0,96
0,98
1,4
1,8
1,12
1,14
1,19
1,21
1,25
1,73
1,79
1,96
2,4
2,9
2,13
2,14
2,36
2,42
2,54
2,78
3,5
3,6
3,7
3,8
3,10
3,22
3,33
3,41
3,58
3,60
3,75
3,77
3,84
3,91
3,99
4,5
4,6
4,11
4,19
4,42
4,43
4,57
4,61
4,78
4,86
5,9
5,13
5,16
5,17
5,18
5,56
5,74
5,76
5,81
5,88
5,93
6,7
6,8
6,10
6,11
6,22
6,27
6,28
6,29
6,33
6,34
6,36
6,38
6,45
6,46
6,57
6,64
6,66
6,69
6,71
6,72
6,75
6,77
6,85
6,92
7,12
7,14
7,15
7,20
7,30
7,34
7,46
7,47
7,50
7,55
7,63
7,79
7,94
7,95
8,9
8,11
8,12
8,15
8,16
8,23
8,27
8,28
8,31
8,34
8,37
8,40
8,54
8,55
8,56
9,15
9,17
9,26
9,27
9,28
9,51
10,24
10,29
10,39
10,41
10,47
10,48
10,51
10,60
10,68
10,69
10,87
11,19
11,21
11,23
11,24
11,32
11,64
11,82
12,17
12,20
12,21
12,29
12,31
12,39
12,42
12,55
12,72
13,18
14,24
14,49
14,71
14,75
14,83
15,20
15,32
15,69
15,81
15,95
16,40
16,94
17,26
17,41
17,65
18,30
18,54
18,62
18,68
18,76
18,78
18,84
18,99
19,53
20,64
20,66
20,88
22,23
22,32
22,44
22,49
22,52
22,58
22,59
22,70
22,81
22,97
23,25
23,45
23,97
24,33
24,40
24,43
24,92
25,26
25,36
25,61
25,91
26,89
27,37
27,43
27,70
28,35
28,67
29,35
29,45
29,63
29,77
30,47
30,51
30,72
30,89
30,90
31,38
31,48
32,39
32,53
32,58
32,91
33,46
33,59
33,61
33,62
33,82
34,93
35,49
35,52
35,63
35,93
36,44
36,53
36,76
36,86
37,50
37,80
38,48
38,56
38,98
39,44
39,66
39,71
39,87
40,50
41,65
41,67
41,68
41,85
42,83
43,98
47,73
48,52
48,80
49,74
50,70
50,74
51,60
52,59
52,83
53,65
53,88
55,62
62,82
62,84
62,89
64,96
64,99
70,79
71,85
71,90
71,95
72,73
81,97
83,92
84,86
85,90
86,87
