src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,9
0,11
0,12
0,13
0,14
0,15
0,17
0,20
0,22
0,25
0,29
0,31
0,32
0,37
0,45
0,46
0,49
0,55
0,59
0,70
0,75
0,78
0,83
0,99
1,4
1,5
1,6
1,9
1,13
1,17
1,23
1,25
1,27
1,63
1,66
1,67
1,71
1,73
1,86
1,90
1,95
2,4
2,8
2,10
2,12
2,14
2,20
2,32
2,42
2,58
2,61
2,76
3,6
3,8
3,15
3,19
3,21
3,23
3,30
3,33
3,40
3,43
3,44
3,54
3,66
3,67
3,69
3,73
3,79
3,82
3,87
3,91
3,93
3,96
4,5
4,41
4,50
4,80
4,82
5,6
5,7
5,10
5,18
5,22
5,23
5,35
5,40
5,47
5,52
6,7
6,9
6,10
6,12
6,15
6,16
6,26
6,31
6,36
6,38
6,39
6,47
6,50
6,52
6,53
6,75
6,81
6,84
6,93
6,94
7,8
7,11
7,13
7,73
8,26
8,37
9,11
9,28
9,29
9,34
9,39
9,59
9,96
10,14
10,16
10,20
10,21
10,27
10,39
10,51
10,96
10,97
11,68
12,35
12,36
12,64
12,71
12,83
13,16
13,19
13,31
13,38
13,41
13,57
13,68
13,88
13,98
14,17
14,18
14,24
14,26
14,32
14,34
14,35
14,42
14,47
14,54
14,58
14,61
14,78
14,79
14,80
15,18
15,19
15,22
15,56
15,62
15,67
15,86
15,91
16,24
16,60
16,98
17,43
17,45
17,51
17,79
17,81
18,21
18,61
18,63
19,24
19,28
19,48
19,53
19,64
20,34
20,45
20,74
20,84
21,54
21,85
22,27
22,33
22,69
22,72
23,25
23,29
23,40
23,53
23,56
23,60
23,64
23,72
23,74
23,85
24,65
25,28
25,30
26,76
27,30
27,48
27,50
28,78
28,82
28,89
29,62
29,74
29,75
30,38
30,48
32,33
33,36
33,41
33,46
34,57
34,80
35,37
35,89
36,42
36,43
36,88
37,49
37,65
38,44
38,98
39,49
39,55
40,44
40,77
40,91
41,51
42,56
43,46
44,77
44,94
45,59
46,52
46,58
46,60
46,69
48,70
51,70
52,55
52,57
52,83
55,66
55,84
55,87
55,88
57,63
57,99
58,62
58,65
58,71
59,95
60,68
62,76
62,77
62,90
63,92
64,89
65,86
65,97
68,72
72,99
75,92
75,95
77,81
81,85
83,93
84,90
86,87
88,94
89,92
89,97
