src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,11
0,12
0,14
0,18
0,19
0,22
0,30
0,32
0,36
0,40
0,46
0,51
0,57
0,59
0,60
0,68
0,70
0,73
0,77
0,85
0,86
0,88
1,4
1,9
1,18
1,19
1,27
1,32
1,35
1,39
1,42
1,44
1,54
1,62
1,64
1,82
2,5
2,6
2,7
2,8
2,11
2,14
2,25
2,33
2,34
2,47
2,49
2,52
2,61
2,79
2,80
2,97
3,4
3,5
3,7
3,9
3,10
3,13
3,25
3,58
3,99
4,8
4,9
4,15
5,6
5,10
5,13
5,17
5,32
5,34
5,38
5,40
5,55
5,65
5,72
6,7
6,12
6,35
6,48
6,77
6,89
6,95
7,13
7,14
7,16
7,24
7,29
7,30
7,33
7,38
7,40
7,41
7,79
7,80
8,10
8,11
8,18
8,20
8,42
8,46
8,48
8,52
8,68
8,78
8,86
8,97
8,98
10,15
10,16
10,22
10,23
10,24
10,26
10,29
10,30
10,31
10,34
10,48
10,53
10,62
10,67
10,71
10,89
10,90
10,96
11,12
11,15
11,16
11,21
11,27
11,28
11,68
11,74
11,76
12,20
12,38
12,66
12,85
12,92
13,20
13,22
13,23
13,27
13,64
13,69
13,81
13,83
14,17
14,26
14,83
14,94
15,17
15,24
15,28
15,37
15,43
15,56
15,63
15,93
15,96
16,19
16,21
16,52
16,82
16,84
17,23
17,29
17,45
17,59
18,21
18,36
18,37
18,54
18,56
18,64
18,76
18,92
19,28
19,39
19,44
19,45
19,51
19,72
19,93
19,95
20,87
21,33
21,55
21,91
22,67
22,70
22,85
22,97
22,98
23,26
23,31
23,49
24,25
24,36
24,47
24,73
24,96
25,31
25,43
25,65
25,69
25,75
25,98
26,41
26,54
26,61
26,84
27,39
27,58
27,88
28,53
28,63
29,35
29,77
30,43
33,83
33,94
34,42
34,57
34,60
35,44
35,56
35,75
35,82
36,37
36,41
36,62
38,51
39,67
42,45
42,46
42,47
42,55
42,99
43,49
43,63
43,66
43,81
43,92
44,99
45,50
45,94
46,50
46,61
46,88
47,50
47,60
47,78
48,70
50,53
51,57
51,73
52,76
54,74
55,72
56,58
56,59
56,66
56,71
56,79
56,81
57,65
57,90
60,69
60,75
60,91
61,80
66,74
67,71
67,91
70,93
74,84
74,89
75,86
76,78
77,90
80,87
83,87
94,95
