src,dst
0,1
0,2
0,3
0,4
0,5
0,9
0,11
0,12
0,17
0,18
0,27
0,28
0,33
0,40
0,43
0,45
0,53
0,61
0,74
0,86
1,4
1,5
1,6
1,7
1,8
1,9
1,11
1,13
1,16
1,17
1,19
1,21
1,26
1,29
1,30
1,35
1,36
1,62
1,71
1,81
2,4
2,5
2,6
2,7
2,9
2,10
2,15
2,16
2,19
2,21
2,27
2,34
2,37
2,49
2,56
2,67
2,83
2,85
2,91
2,93
2,98
3,51
3,65
3,82
4,6
4,10
4,12
4,14
4,65
4,73
4,75
4,98
5,13
5,21
5,23
5,28
5,29
5,39
5,41
5,43
5,48
5,54
5,58
5,77
6,7
6,8
6,10
6,13
6,22
6,24
6,44
6,47
6,50
6,55
6,58
7,8
7,15
7,18
7,22
7,40
7,42
7,59
7,64
7,72
7,73
7,74
8,23
8,24
8,25
8,34
8,38
8,42
8,87
9,11
9,12
9,14
9,15
9,16
9,18
9,26
9,27
9,30
9,31
9,45
9,51
9,57
9,58
9,63
9,68
9,71
9,75
9,77
9,87
9,91
9,95
9,99
10,20
10,40
10,46
10,74
10,79
11,34
11,52
11,53
11,56
11,70
11,76
11,80
12,22
12,23
12,25
12,35
12,63
13,14
13,20
13,26
13,30
13,31
13,36
13,55
13,59
14,19
14,44
14,70
15,17
15,48
16,28
16,33
16,47
16,48
17,24
17,35
17,78
18,20
18,69
19,39
19,45
19,66
19,67
19,83
20,65
20,73
21,31
21,41
21,64
22,25
22,95
23,29
23,57
23,62
23,88
24,32
24,56
24,60
24,61
24,71
24,99
25,37
25,39
25,50
25,57
25,82
25,90
26,36
26,59
26,66
26,69
27,75
27,76
28,49
29,32
29,38
29,44
29,80
30,32
30,33
30,38
30,49
30,67
30,85
31,47
31,70
31,83
32,63
33,37
33,42
33,54
34,54
35,55
35,92
36,62
36,76
37,90
38,43
39,41
39,46
39,93
40,52
40,94
41,46
41,87
42,68
43,64
43,77
44,51
44,79
44,86
45,72
45,81
46,53
46,60
46,84
47,52
47,97
48,50
48,78
50,72
50,89
51,66
52,68
52,99
53,82
53,84
54,61
54,79
55,96
56,60
56,80
59,94
61,78
61,89
62,69
62,85
62,88
66,88
66,97
68,81
68,93
68,96
70,84
70,90
73,89
77,97
78,96
79,95
80,92
82,86
82,98
85,91
85,94
91,92
