src,dst
0,1
0,2
0,3
0,5
0,6
0,7
0,9
0,10
0,12
0,14
0,17
0,18
0,22
0,26
0,27
0,49
0,52
0,62
0,65
0,67
0,76
0,79
0,97
1,4
1,5
1,6
1,7
1,8
1,10
1,12
1,13
1,15
1,17
1,18
1,20
1,23
1,26
1,29
1,32
1,33
1,34
1,44
1,48
1,62
1,69
1,82
1,85
1,87
1,88
1,93
1,96
2,4
2,51
2,61
2,74
2,77
3,4
3,9
3,10
3,12
3,16
3,42
3,46
3,50
3,69
3,87
3,89
4,5
4,6
4,8
4,11
4,14
4,44
4,50
4,70
4,78
5,7
5,11
5,15
5,16
5,19
5,25
5,28
5,34
5,37
5,41
5,50
5,51
5,54
5,57
5,86
6,13
6,24
6,28
6,33
6,38
6,41
6,43
6,48
6,58
6,73
6,76
6,79
6,81
6,86
6,89
6,93
7,8
7,30
7,31
7,45
7,48
7,55
7,70
7,75
8,9
8,11
8,15
8,16
8,18
8,19
8,20
8,26
8,27
8,32
8,35
8,36
8,46
8,55
8,62
8,71
8,78
8,79
8,98
9,13
9,21
9,30
9,35
9,37
9,38
9,53
9,57
9,67
9,74
9,90
9,97
10,21
11,33
11,40
11,49
11,86
11,89
12,14
12,30
12,39
12,40
12,47
12,55
12,60
12,71
12,75
12,82
12,83
12,87
12,96
13,23
13,35
13,36
13,43
13,45
13,64
13,65
13,66
13,82
14,22
14,71
14,76
14,95
15,17
15,41
16,28
16,72
17,20
17,21
17,67
17,98
18,19
18,22
18,24
18,25
18,47
18,73
19,27
19,32
19,36
19,39
19,40
19,59
19,61
19,72
20,23
20,24
20,25
20,66
20,77
21,31
21,95
22,59
23,29
23,38
23,39
23,54
23,85
25,31
25,63
25,69
25,81
27,70
28,29
28,34
28,37
28,47
28,52
28,75
28,90
30,44
31,57
31,99
33,56
33,94
34,52
34,56
34,63
35,42
35,80
35,83
37,43
37,46
37,59
37,68
38,45
38,73
39,94
40,42
40,92
41,49
43,63
44,66
44,78
44,93
45,54
45,85
45,98
46,51
46,53
46,95
47,58
47,60
47,64
47,68
48,91
49,58
49,61
49,68
50,84
50,92
51,53
51,74
52,64
53,60
53,84
54,56
57,72
57,80
61,97
64,65
64,81
65,80
71,77
71,84
71,88
72,92
75,99
76,99
80,83
80,91
80,94
81,90
82,88
83,91
88,96
