src,dst
0,1
0,2
0,3
0,4
0,8
0,10
0,17
0,20
0,25
0,30
0,36
0,40
0,46
0,49
0,67
0,68
0,82
1,13
1,65
1,90
2,4
2,5
2,6
2,7
2,12
2,14
2,16
2,21
2,35
2,37
2,42
2,46
2,51
2,78
2,89
2,91
3,4
3,5
3,6
3,9
3,11
3,18
3,28
3,33
3,41
3,49
3,56
3,73
3,74
3,78
3,86
3,92
3,93
4,5
4,7
4,10
4,11
4,16
4,24
4,32
4,37
4,38
4,40
4,42
4,47
4,48
4,53
4,56
4,76
4,79
4,81
4,83
4,87
4,92
5,6
5,9
5,10
5,11
5,12
5,13
5,22
5,23
5,24
5,27
5,30
5,36
5,38
5,45
5,50
5,55
5,57
5,58
5,59
5,60
5,64
5,77
5,79
5,83
5,97
6,7
6,8
6,13
6,15
6,28
6,46
6,71
6,76
6,95
7,8
7,14
7,19
7,21
7,22
7,25
7,34
7,41
7,44
7,54
7,59
7,65
7,70
7,72
7,76
7,83
7,95
7,99
8,9
8,17
8,26
8,33
8,41
8,47
8,57
8,66
8,70
8,80
8,87
8,89
9,15
9,26
9,37
9,39
9,45
9,63
9,75
9,80
9,82
9,94
10,12
10,14
10,17
10,19
10,26
10,28
10,52
10,54
11,19
11,34
11,52
11,67
11,96
12,15
12,23
12,27
12,29
12,48
12,51
12,65
12,71
12,84
12,93
13,30
14,18
14,29
14,33
14,51
14,62
14,88
15,16
15,31
15,38
15,59
15,60
15,61
15,98
16,18
16,31
16,39
16,75
17,35
18,20
18,22
18,24
18,34
18,42
18,53
18,90
19,20
19,23
19,27
19,47
19,54
19,75
20,21
20,29
20,35
20,49
20,72
20,79
20,80
20,85
20,98
21,31
21,69
21,89
21,99
22,44
22,77
23,43
23,45
23,52
23,58
23,62
23,92
23,94
24,25
24,32
24,74
26,40
26,53
26,68
26,88
28,69
29,50
29,62
29,86
29,97
31,32
31,43
31,55
31,82
31,90
32,36
32,61
32,68
32,71
32,74
32,91
32,97
33,39
33,43
35,66
35,77
37,94
38,73
39,44
40,78
41,99
42,66
43,91
44,50
44,58
44,70
45,48
45,64
45,67
46,55
46,84
47,88
48,81
50,57
50,60
51,61
54,56
54,72
54,84
54,87
56,69
57,93
58,63
60,63
60,86
62,64
62,81
62,95
63,98
71,85
72,73
72,96
74,96
75,85
