src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,14
0,25
0,26
0,31
0,32
0,44
0,46
0,47
0,54
0,57
0,69
0,71
0,79
0,90
0,94
1,4
1,6
1,7
1,8
1,9
1,17
1,18
1,19
1,20
1,21
1,24
1,28
1,34
1,36
1,37
1,42
1,43
1,45
1,51
1,57
1,62
1,64
1,66
1,67
1,68
1,69
1,74
1,82
1,96
1,97
2,33
2,48
2,52
2,53
2,54
3,4
3,5
3,6
3,19
3,23
3,29
3,40
3,55
3,61
3,82
3,89
3,91
3,99
4,5
4,8
4,9
4,13
4,15
4,27
4,71
4,72
4,75
4,84
4,95
5,6
5,7
5,8
5,10
5,11
5,12
5,15
5,18
5,21
5,23
5,30
5,31
5,35
5,36
5,38
5,39
5,41
5,45
5,49
5,51
5,63
5,73
5,79
5,92
5,99
6,13
6,22
6,33
6,41
6,78
6,85
6,95
7,9
7,10
7,12
7,25
7,37
7,52
7,62
7,63
7,77
7,81
7,87
7,88
8,10
8,11
8,12
8,13
8,14
8,17
8,22
8,23
8,26
8,32
8,35
8,38
8,44
8,51
8,54
8,58
8,66
8,68
8,72
8,76
8,81
8,89
9,11
9,15
9,16
9,20
9,27
9,29
9,31
9,34
9,39
9,40
9,44
9,52
9,55
9,57
9,58
9,59
9,60
9,98
10,14
10,28
10,30
10,65
10,70
10,95
11,18
11,19
11,39
11,61
11,78
12,36
12,43
13,16
13,25
13,42
13,48
13,50
13,53
13,85
14,17
14,26
14,27
14,33
14,50
15,16
15,24
15,40
15,82
16,91
17,20
17,21
17,30
17,35
17,46
17,56
17,60
17,64
17,90
18,67
19,22
19,41
19,85
21,24
21,80
21,92
23,29
23,32
23,48
23,66
23,84
23,92
24,50
24,98
25,34
25,38
26,77
26,78
27,28
27,93
28,37
28,86
31,49
31,53
32,56
33,42
33,60
33,77
34,90
34,98
35,71
36,46
36,55
36,63
37,58
37,74
37,76
37,83
38,45
38,59
38,80
38,81
38,94
39,43
39,91
40,56
40,64
40,96
41,47
42,47
42,73
42,97
44,49
44,69
48,61
48,70
48,75
48,79
49,65
49,86
50,75
51,59
53,70
53,88
53,93
54,62
55,68
55,76
56,83
57,83
58,74
58,94
59,87
60,73
61,65
62,97
63,93
64,80
64,87
64,89
65,72
66,67
67,99
76,96
77,84
84,86
84,88
