src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,9
0,21
0,22
0,30
0,48
0,56
0,75
0,79
0,80
0,83
0,87
0,90
1,5
1,6
1,7
1,21
1,24
1,29
1,32
1,40
1,55
1,56
1,57
1,66
1,67
1,85
1,88
1,91
1,94
2,4
2,8
2,11
2,18
2,37
2,61
2,71
3,4
3,9
3,16
3,18
3,94
4,5
4,6
4,8
4,10
4,12
4,14
4,15
4,16
4,17
4,19
4,29
4,35
4,39
4,54
4,66
4,93
5,7
5,17
5,22
5,50
5,75
5,77
5,78
5,96
6,7
6,8
6,10
6,11
6,12
6,15
6,28
6,40
6,49
6,59
6,62
6,63
6,65
6,66
6,76
6,82
6,89
6,96
6,99
7,9
7,10
7,13
7,23
7,31
7,39
7,41
7,44
7,48
7,52
7,56
7,68
7,71
7,80
7,82
8,11
8,12
8,19
8,34
8,35
8,36
8,58
9,15
9,16
9,17
9,19
9,21
9,23
9,27
9,30
9,34
9,42
9,46
9,55
9,58
9,61
9,69
9,74
9,87
9,91
9,92
10,13
10,20
10,26
10,43
10,45
10,46
10,50
10,89
11,13
11,24
11,27
11,30
11,51
11,53
11,89
12,14
12,25
12,28
12,59
12,81
12,84
13,14
13,22
13,24
13,44
13,49
13,78
13,91
14,18
14,25
14,26
14,32
14,37
14,38
14,41
14,47
14,51
14,53
14,58
14,60
14,68
14,80
14,92
15,20
15,25
15,26
15,29
15,41
15,43
15,45
15,64
15,70
15,92
15,98
16,20
16,33
16,36
16,38
16,43
16,45
16,61
16,74
17,35
17,62
17,71
18,23
18,28
18,42
18,85
19,96
20,32
20,44
20,57
20,59
20,60
20,67
20,70
20,72
20,84
20,85
22,27
22,50
22,55
22,88
22,93
23,31
23,38
23,73
23,98
24,42
24,47
24,63
25,31
25,34
25,60
25,77
25,90
26,33
26,36
26,48
26,79
26,86
27,39
28,33
28,46
29,49
29,57
29,63
29,72
29,77
29,86
29,88
30,37
33,47
34,53
34,54
34,95
34,97
35,52
35,79
36,68
36,69
36,81
36,99
37,84
37,99
39,40
39,51
41,83
42,64
45,73
46,74
47,64
48,52
49,54
49,75
50,70
52,67
52,72
53,65
56,65
56,76
57,62
57,93
58,90
58,95
59,69
59,98
66,73
67,81
68,76
68,82
68,97
69,87
69,94
77,78
77,83
79,86
83,95
96,97
