src,dst
0,1
0,2
0,3
0,4
0,5
0,10
0,11
0,12
0,13
0,14
0,16
0,17
0,22
0,24
0,25
0,26
0,34
0,35
0,36
0,38
0,40
0,61
0,68
0,72
0,75
0,83
0,87
0,96
1,5
1,7
1,12
1,18
1,22
1,23
1,27
1,30
1,32
1,35
1,45
1,82
1,85
1,89
2,4
2,15
2,43
2,47
2,53
2,55
2,59
2,79
2,92
2,95
3,4
3,6
3,7
3,8
3,11
3,14
3,18
3,19
3,21
3,32
3,34
3,38
3,43
3,45
3,46
3,52
3,57
3,59
3,60
3,65
3,68
3,78
3,81
3,84
3,95
3,99
4,5
4,6
4,8
4,9
4,10
4,11
4,13
4,17
4,18
4,20
4,31
4,33
4,41
4,43
4,48
4,50
4,62
5,6
5,7
5,8
5,12
5,15
5,23
5,25
5,31
5,32
5,51
5,74
5,78
6,9
6,19
6,20
6,25
6,27
6,29
6,30
6,53
6,63
6,76
6,97
6,99
7,10
7,16
7,23
7,35
7,38
7,47
7,48
7,72
8,9
8,22
8,28
8,33
8,44
8,51
8,64
8,75
8,87
9,19
9,24
9,40
9,41
9,53
9,55
9,58
9,64
9,76
9,77
10,13
10,15
10,61
10,79
10,84
12,54
12,55
12,82
12,83
12,94
13,14
13,17
13,37
13,56
14,26
14,49
14,69
15,16
15,33
15,52
15,75
15,76
16,57
16,67
17,29
17,36
17,44
17,58
17,65
17,70
17,77
17,80
17,85
17,89
18,21
18,50
18,94
19,20
19,47
19,58
19,74
20,21
20,24
20,26
20,39
20,73
20,78
21,28
21,54
21,96
22,29
22,49
22,54
22,73
23,86
24,31
25,27
25,28
25,62
25,79
26,39
27,57
27,69
27,98
28,36
28,42
28,44
28,61
28,67
29,30
29,39
29,46
29,70
30,37
30,45
30,89
31,34
31,62
31,71
31,84
32,42
32,49
32,51
32,63
33,40
33,63
33,86
33,88
34,91
35,46
35,65
36,37
36,66
37,48
37,81
38,50
38,71
39,70
40,41
40,42
40,67
40,82
40,90
41,95
43,59
43,88
43,93
44,85
44,90
46,60
46,98
49,56
49,60
49,64
49,71
49,72
50,52
50,56
50,69
50,98
52,66
56,90
57,68
57,81
57,88
57,93
58,94
59,87
61,66
61,97
63,74
63,86
65,96
65,97
66,92
66,93
67,73
70,77
73,92
74,80
74,91
77,80
78,83
84,91
94,99
