src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,13
0,14
0,16
0,17
0,18
0,19
0,25
0,28
0,40
0,44
0,49
0,55
0,57
0,73
0,76
0,78
0,79
0,83
0,84
0,89
0,96
0,99
1,5
1,6
1,7
1,13
1,30
1,35
1,40
1,46
1,50
1,79
2,4
2,7
2,9
2,26
2,34
2,57
2,71
2,77
2,95
3,4
3,8
3,10
3,12
3,19
3,23
3,24
3,27
3,28
3,29
3,30
3,31
3,34
3,45
3,86
3,94
4,5
4,8
4,9
4,13
4,15
4,20
4,26
4,29
4,31
4,36
4,45
4,48
5,6
5,16
5,23
5,39
5,55
5,80
5,89
6,12
6,17
6,69
6,84
6,96
7,12
7,19
7,25
7,27
7,49
7,93
8,10
8,11
8,15
8,32
8,41
8,47
8,76
8,86
9,11
9,20
9,33
9,56
9,80
10,14
10,15
10,16
10,21
10,22
10,24
10,33
10,37
10,39
10,41
10,44
10,60
10,63
10,65
10,69
10,72
11,43
11,52
12,18
12,62
13,14
13,18
13,21
13,24
13,29
13,35
13,54
13,58
13,60
13,63
13,65
13,81
13,82
14,21
14,22
14,26
14,60
14,92
14,94
14,96
16,17
16,37
16,48
17,31
17,47
17,93
18,20
18,27
18,33
18,40
18,53
18,68
18,70
18,72
19,22
19,25
19,53
19,66
19,87
19,91
19,92
20,30
21,81
22,23
22,28
22,39
22,43
22,69
22,75
23,37
23,45
23,51
23,58
23,67
23,82
23,86
24,75
25,35
25,36
25,38
25,51
25,52
25,64
26,32
26,42
26,61
27,38
27,43
28,57
28,76
29,34
29,47
29,85
29,95
30,36
30,88
30,98
31,32
31,42
31,56
31,62
31,63
31,85
32,55
32,58
32,78
33,38
33,46
33,61
33,68
33,74
34,89
35,65
36,44
36,46
36,50
36,52
36,84
36,95
37,41
37,51
37,54
37,93
38,53
39,42
39,49
39,59
40,67
41,56
41,66
41,74
41,78
42,74
42,81
43,50
43,59
43,87
43,97
43,99
44,64
45,87
46,48
46,72
48,67
48,71
49,90
51,59
51,83
52,54
52,90
52,94
53,71
54,83
54,85
54,97
54,98
55,62
55,73
57,68
57,77
59,61
60,64
60,70
60,79
60,92
61,90
62,97
63,80
64,66
65,73
67,70
68,75
70,88
71,91
72,99
76,77
77,91
79,82
81,88
96,98
