src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,9
0,10
0,11
0,14
0,19
0,20
0,23
0,25
0,27
0,28
0,31
0,35
0,44
0,50
0,65
0,67
0,72
0,82
1,7
1,9
1,14
1,16
1,21
1,32
1,47
1,49
1,53
1,55
1,58
1,69
1,74
1,83
2,4
2,5
2,8
2,17
2,33
2,41
2,64
3,4
3,5
3,6
3,22
3,25
3,28
3,30
3,38
3,52
3,53
3,61
3,75
3,81
3,97
4,6
4,7
4,11
4,16
4,18
4,29
4,31
4,32
4,36
4,45
4,46
4,54
4,80
5,8
5,15
5,21
5,26
5,37
5,48
5,62
5,74
5,79
6,8
6,12
6,14
6,15
6,23
6,27
6,34
6,44
6,48
6,51
6,77
6,89
6,94
6,95
7,45
8,9
8,10
8,11
8,13
8,17
8,18
8,19
8,24
8,38
8,39
8,47
8,52
8,72
8,88
9,10
9,12
9,13
9,15
9,18
9,26
9,29
9,30
9,37
9,38
9,46
9,59
9,62
9,70
9,71
10,12
10,34
10,36
10,66
11,13
11,16
11,47
11,63
12,17
12,20
12,25
12,27
12,49
12,68
12,80
13,20
13,23
13,24
13,31
13,54
13,68
13,86
13,95
13,98
13,99
14,26
14,32
14,42
14,83
14,97
15,19
15,29
15,33
15,35
15,40
15,41
15,44
15,46
15,54
15,57
15,59
15,69
15,78
15,84
15,86
16,21
16,22
16,40
16,56
16,59
16,66
16,84
16,91
17,24
18,50
18,55
18,61
18,92
19,22
19,28
19,34
19,40
19,42
19,43
19,51
19,56
19,63
19,70
19,96
20,57
20,87
21,60
21,67
22,33
22,53
22,61
22,81
22,93
23,48
23,68
23,94
24,42
24,56
24,58
24,65
24,71
24,79
24,93
25,43
25,62
25,73
25,74
25,80
25,81
27,77
28,30
28,39
28,60
28,78
28,87
29,35
31,49
31,90
32,37
32,43
32,76
32,92
34,63
34,89
35,36
35,39
35,45
35,50
35,66
35,75
35,78
35,87
35,88
35,95
35,96
35,98
36,91
38,41
38,73
38,92
39,55
39,79
39,85
39,93
39,99
40,77
42,52
42,72
43,58
43,73
45,51
45,83
46,65
47,67
47,85
47,97
49,82
50,88
52,64
53,60
53,94
55,57
55,70
55,76
55,90
58,69
59,82
59,84
59,99
60,75
61,64
61,71
61,76
68,90
69,86
73,98
75,91
79,96
82,85
87,89
